image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\David_Anderson\David_Anderson_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\David_Anderson\David_Anderson_0002.jpg,True,0.4551904316054366,0.68,VGG-Face,opencv,cosine,,,,,David_Anderson_0001.jpg,lfw_all_subset_photos\David_Anderson_0001.jpg,lfw_all_subset_photos,David_Anderson_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\David_Anderson_0001.jpg,White,Asian,Male,60-69,"[0.3773603  0.0427453  0.04847524 0.32696643 0.12250873 0.00908291
 0.07286107]",[0.48472697 0.00709366 0.5050149  0.00316447],[0.9856178  0.01438219],"[0.00391057 0.00493788 0.00472306 0.00705685 0.01556758 0.04509979
 0.16800731 0.45132333 0.29937363]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0027.jpg,True,0.5577395878930624,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0006.jpg,lfw_all_subset_photos\Vladimir_Putin_0006.jpg,lfw_all_subset_photos,Vladimir_Putin_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0006.jpg,East Asian,Asian,Male,60-69,"[0.03019179 0.18420795 0.06664627 0.4308256  0.25152558 0.0053633
 0.03123957]",[0.01681061 0.19987564 0.76900774 0.01430599],[0.9984811  0.00151892],"[0.00197195 0.04190038 0.04776366 0.02971074 0.08861054 0.17499821
 0.21924871 0.25805786 0.13773797]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0009.jpg,True,0.5341443872629252,0.68,VGG-Face,opencv,cosine,,,,,Tang_Jiaxuan_0008.jpg,lfw_all_subset_photos\Tang_Jiaxuan_0008.jpg,lfw_all_subset_photos,Tang_Jiaxuan_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tang_Jiaxuan_0008.jpg,Black,Asian,Male,40-49,"[0.03861066 0.45549458 0.1707735  0.13085867 0.11077683 0.04582712
 0.04765869]",[0.00174414 0.18605155 0.7813975  0.03080683],[0.98491603 0.01508398],"[0.00089558 0.00394992 0.01067608 0.02942724 0.12969702 0.39679608
 0.27801874 0.11250304 0.03803632]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.2722509491250049,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0011.jpg,lfw_all_subset_photos\Jean_Chretien_0011.jpg,lfw_all_subset_photos,Jean_Chretien_0011.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0011.jpg,East Asian,Asian,Male,60-69,"[0.01046431 0.01238426 0.02479204 0.80313826 0.14540514 0.0018196
 0.00199649]",[0.00360266 0.04589265 0.9422608  0.00824388],[0.99773943 0.0022606 ],"[1.7647048e-04 2.0477525e-03 2.2170730e-02 5.6803718e-02 9.6974015e-02
 2.1160953e-01 2.6856950e-01 2.8273875e-01 5.8909617e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,True,0.5233215006378271,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0018.jpg,lfw_all_subset_photos\Jean_Chretien_0018.jpg,lfw_all_subset_photos,Jean_Chretien_0018.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0018.jpg,East Asian,Asian,Male,40-49,"[2.1613840e-02 4.8163917e-02 3.2231111e-02 7.8734857e-01 1.0632254e-01
 6.5596361e-04 3.6639911e-03]",[0.0036749  0.03584106 0.95100963 0.00947444],[0.99727607 0.00272395],"[0.00032415 0.00695041 0.02319272 0.11959371 0.25702816 0.31433982
 0.17751823 0.07811589 0.02293688]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0043.jpg,True,0.5569800670220044,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0031.jpg,lfw_all_subset_photos\Vladimir_Putin_0031.jpg,lfw_all_subset_photos,Vladimir_Putin_0031.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0031.jpg,East Asian,Asian,Male,40-49,"[0.03906389 0.10540929 0.25217065 0.3442746  0.23661922 0.01700371
 0.00545864]",[0.00327367 0.0404073  0.8283319  0.1279871 ],[0.9800416  0.01995837],"[0.00124274 0.03895437 0.04652316 0.12434857 0.16623104 0.19566701
 0.1504247  0.1879329  0.08867555]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Geno_Auriemma\Geno_Auriemma_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Geno_Auriemma\Geno_Auriemma_0002.jpg,False,0.7476897058597389,0.68,VGG-Face,opencv,cosine,,,,,Geno_Auriemma_0001.jpg,lfw_all_subset_photos\Geno_Auriemma_0001.jpg,lfw_all_subset_photos,Geno_Auriemma_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Geno_Auriemma_0001.jpg,East Asian,White,Male,50-59,"[0.19787374 0.01339859 0.18651593 0.33566213 0.16232955 0.00757962
 0.09664034]",[9.6988630e-01 4.7766845e-04 2.7105205e-02 2.5308474e-03],[9.9908370e-01 9.1627456e-04],"[3.4040440e-04 2.2475640e-03 5.8202017e-03 3.2379542e-02 1.2524886e-01
 3.4162313e-01 3.7843564e-01 1.0201906e-01 1.1885605e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0024.jpg,True,0.5282670264778062,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0023.jpg,lfw_all_subset_photos\Vladimir_Putin_0023.jpg,lfw_all_subset_photos,Vladimir_Putin_0023.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0023.jpg,East Asian,Asian,Male,20-29,"[0.01424798 0.01929107 0.0570572  0.7303452  0.15876175 0.00169629
 0.01860057]",[0.03802263 0.03072776 0.9180795  0.01317016],[0.94387925 0.05612079],"[0.00042548 0.01877611 0.09910613 0.41823435 0.31433386 0.09138371
 0.02933308 0.02049907 0.00790821]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,True,0.5382533336818228,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0007.jpg,lfw_all_subset_photos\Jean_Chretien_0007.jpg,lfw_all_subset_photos,Jean_Chretien_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0007.jpg,East Asian,Asian,Male,60-69,"[0.041382   0.15575771 0.04011993 0.6516795  0.10441723 0.00079198
 0.00585172]",[1.0637295e-03 4.7745336e-02 9.5065010e-01 5.4083439e-04],[0.9809437  0.01905627],"[0.00420698 0.02555525 0.01425866 0.03380343 0.05820787 0.13082242
 0.21122226 0.31754395 0.20437914]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0008.jpg,True,0.1309793058574739,0.68,VGG-Face,opencv,cosine,,,,,Tang_Jiaxuan_0003.jpg,lfw_all_subset_photos\Tang_Jiaxuan_0003.jpg,lfw_all_subset_photos,Tang_Jiaxuan_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tang_Jiaxuan_0003.jpg,East Asian,Asian,Male,40-49,"[0.00954615 0.09502745 0.12385047 0.4869702  0.23541015 0.0223697
 0.02682595]",[0.00180006 0.02584584 0.9613076  0.01104655],[0.9598486  0.04015145],"[0.0013234  0.01712567 0.10672559 0.15823852 0.22780171 0.2917798
 0.13220873 0.05120012 0.01359644]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,True,0.4480812463175451,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0011.jpg,lfw_all_subset_photos\Jean_Chretien_0011.jpg,lfw_all_subset_photos,Jean_Chretien_0011.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0011.jpg,East Asian,Asian,Male,60-69,"[0.01046431 0.01238426 0.02479204 0.80313826 0.14540514 0.0018196
 0.00199649]",[0.00360266 0.04589265 0.9422608  0.00824388],[0.99773943 0.0022606 ],"[1.7647048e-04 2.0477525e-03 2.2170730e-02 5.6803718e-02 9.6974015e-02
 2.1160953e-01 2.6856950e-01 2.8273875e-01 5.8909617e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0003.jpg,True,0.581595932767903,0.68,VGG-Face,opencv,cosine,,,,,John_Abizaid_0002.jpg,lfw_all_subset_photos\John_Abizaid_0002.jpg,lfw_all_subset_photos,John_Abizaid_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Abizaid_0002.jpg,East Asian,Asian,Male,3-9,"[6.4273164e-02 2.0106006e-02 3.1080460e-02 7.9175752e-01 7.2789721e-02
 7.4328616e-04 1.9249868e-02]",[0.00718412 0.03569096 0.9558777  0.00124709],[0.9565015  0.04349851],"[0.02191747 0.6583341  0.18180136 0.023802   0.0310003  0.02877612
 0.01643522 0.02120175 0.01673171]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0019.jpg,True,0.6117383342814599,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0016.jpg,lfw_all_subset_photos\Angelina_Jolie_0016.jpg,lfw_all_subset_photos,Angelina_Jolie_0016.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0016.jpg,East Asian,Asian,Female,20-29,"[0.00155529 0.1279453  0.03859974 0.5902141  0.22757919 0.00971918
 0.00438718]",[0.00292295 0.02085248 0.9651369  0.01108768],[0.24577926 0.7542207 ],"[1.9279330e-05 1.6708871e-02 3.6976334e-01 5.1880455e-01 8.4523730e-02
 9.2214476e-03 6.7214313e-04 2.2249995e-04 6.4156295e-05]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0018.jpg,False,0.7268474402313013,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0010.jpg,lfw_all_subset_photos\Angelina_Jolie_0010.jpg,lfw_all_subset_photos,Angelina_Jolie_0010.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0010.jpg,East Asian,Asian,Female,20-29,"[0.06972229 0.00411166 0.06718816 0.6926134  0.14925028 0.00563014
 0.01148403]",[0.0092716  0.00792625 0.97575694 0.00704521],[0.00506114 0.99493885],"[1.6935807e-04 3.0783417e-02 1.1127325e-01 6.7289591e-01 1.5383846e-01
 2.8334465e-02 1.5106231e-03 8.7030657e-04 3.2417418e-04]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,False,0.7070661625364709,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0027.jpg,lfw_all_subset_photos\Jean_Chretien_0027.jpg,lfw_all_subset_photos,Jean_Chretien_0027.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0027.jpg,East Asian,Asian,Male,40-49,"[3.3538976e-01 3.2768066e-03 1.6077511e-02 5.5455524e-01 4.8789784e-02
 4.0848251e-04 4.1502398e-02]",[0.1246314  0.00831027 0.863972   0.00308635],[0.97199345 0.02800653],"[0.00115353 0.00302012 0.01184043 0.06136955 0.16772461 0.2694926
 0.26449215 0.17747398 0.04343315]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,True,0.6103428639304275,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0006.jpg,lfw_all_subset_photos\Vladimir_Putin_0006.jpg,lfw_all_subset_photos,Vladimir_Putin_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0006.jpg,East Asian,Asian,Male,60-69,"[0.03019179 0.18420795 0.06664627 0.4308256  0.25152558 0.0053633
 0.03123957]",[0.01681061 0.19987564 0.76900774 0.01430599],[0.9984811  0.00151892],"[0.00197195 0.04190038 0.04776366 0.02971074 0.08861054 0.17499821
 0.21924871 0.25805786 0.13773797]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0016.jpg,True,0.4181940148024551,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0005.jpg,lfw_all_subset_photos\Jean_Chretien_0005.jpg,lfw_all_subset_photos,Jean_Chretien_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0005.jpg,East Asian,White,Male,60-69,"[2.8625092e-01 2.7422486e-02 6.0846288e-02 5.2114350e-01 5.4194864e-02
 2.8794925e-04 4.9853977e-02]",[0.5411151  0.03949473 0.41075513 0.008635  ],[0.9927308  0.00726919],"[3.4546119e-04 2.4870512e-04 6.6788739e-04 1.5823578e-02 3.3266686e-02
 1.1926625e-01 2.6378509e-01 4.7391853e-01 9.2677861e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0024.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.4808673839108999,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0024.jpg,lfw_all_subset_photos\Jean_Chretien_0024.jpg,lfw_all_subset_photos,Jean_Chretien_0024.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0024.jpg,Black,Asian,Male,50-59,"[0.00994285 0.6237241  0.02371364 0.15982008 0.17691554 0.00387135
 0.00201245]",[6.7008042e-04 1.3902697e-01 8.5428613e-01 6.0167853e-03],[0.9898777  0.01012229],"[0.00929604 0.02311717 0.00658041 0.01525522 0.058344   0.18411979
 0.27696642 0.2077963  0.2185247 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,True,0.4261344935892488,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0014.jpg,lfw_all_subset_photos\Jean_Chretien_0014.jpg,lfw_all_subset_photos,Jean_Chretien_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0014.jpg,East Asian,Asian,Male,60-69,"[2.42191218e-02 1.18302414e-02 2.57034935e-02 7.95910418e-01
 1.30829319e-01 4.97396570e-04 1.10100005e-02]",[1.2718827e-03 1.0598397e-02 9.8803335e-01 9.6378833e-05],[0.74219066 0.25780934],"[0.00057081 0.00083397 0.0041031  0.05398402 0.09207921 0.19724159
 0.23876107 0.28395706 0.12846917]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0005.jpg,True,0.3372940148241993,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0003.jpg,lfw_all_subset_photos\Vladimir_Putin_0003.jpg,lfw_all_subset_photos,Vladimir_Putin_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0003.jpg,Black,Asian,Male,40-49,"[0.15140699 0.4189416  0.07735936 0.11711036 0.08040459 0.01000138
 0.14477572]",[0.00480392 0.13933413 0.79244983 0.06341219],[0.9803501  0.01964993],"[0.00222541 0.02670294 0.13457336 0.22252716 0.20547667 0.23322858
 0.09517451 0.05629878 0.0237926 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0027.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0049.jpg,True,0.5928287343622702,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0027.jpg,lfw_all_subset_photos\Vladimir_Putin_0027.jpg,lfw_all_subset_photos,Vladimir_Putin_0027.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0027.jpg,Latino_Hispanic,Asian,Male,60-69,"[0.03164304 0.11539908 0.4942825  0.2697091  0.07923157 0.00622474
 0.00350998]",[0.00187415 0.06918726 0.7044988  0.22443977],[0.8783252  0.12167475],"[0.00241162 0.06930248 0.11751153 0.0376647  0.08061424 0.15982178
 0.15463392 0.22969744 0.14834222]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,True,0.6434568686716303,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,lfw_all_subset_photos\Jean_Chretien_0012.jpg,lfw_all_subset_photos,Jean_Chretien_0012.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0012.jpg,East Asian,Asian,Male,40-49,"[0.01264278 0.12355911 0.02593016 0.6591373  0.14779739 0.00320724
 0.02772596]",[0.00431295 0.08357603 0.89107937 0.02103165],[0.95100856 0.04899141],"[0.00068597 0.01802906 0.07924756 0.21100885 0.24832796 0.25838608
 0.11705616 0.04627037 0.02098807]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,True,0.5592232501191199,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0014.jpg,lfw_all_subset_photos\Vladimir_Putin_0014.jpg,lfw_all_subset_photos,Vladimir_Putin_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0014.jpg,Southeast Asian,Asian,Male,40-49,"[0.00722169 0.12605843 0.12782529 0.3085935  0.36695302 0.03064206
 0.032706  ]",[0.00242149 0.07827507 0.8069314  0.11237207],[0.93841904 0.06158096],"[0.00444617 0.05567905 0.0700829  0.04476885 0.14375383 0.20145646
 0.17845306 0.18413578 0.11722384]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0027.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,True,0.5465686972040483,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0027.jpg,lfw_all_subset_photos\Vladimir_Putin_0027.jpg,lfw_all_subset_photos,Vladimir_Putin_0027.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0027.jpg,Latino_Hispanic,Asian,Male,60-69,"[0.03164304 0.11539908 0.4942825  0.2697091  0.07923157 0.00622474
 0.00350998]",[0.00187415 0.06918726 0.7044988  0.22443977],[0.8783252  0.12167475],"[0.00241162 0.06930248 0.11751153 0.0376647  0.08061424 0.15982178
 0.15463392 0.22969744 0.14834222]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0052.jpg,True,0.5212450546773675,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0027.jpg,lfw_all_subset_photos\Jean_Chretien_0027.jpg,lfw_all_subset_photos,Jean_Chretien_0027.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0027.jpg,East Asian,Asian,Male,40-49,"[3.3538976e-01 3.2768066e-03 1.6077511e-02 5.5455524e-01 4.8789784e-02
 4.0848251e-04 4.1502398e-02]",[0.1246314  0.00831027 0.863972   0.00308635],[0.97199345 0.02800653],"[0.00115353 0.00302012 0.01184043 0.06136955 0.16772461 0.2694926
 0.26449215 0.17747398 0.04343315]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0050.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.4991972238504186,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0050.jpg,lfw_all_subset_photos\Jean_Chretien_0050.jpg,lfw_all_subset_photos,Jean_Chretien_0050.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0050.jpg,East Asian,Asian,Male,40-49,"[0.05816896 0.12941916 0.09267328 0.38470608 0.21645354 0.01097247
 0.10760651]",[0.00504046 0.00379802 0.9889733  0.00218821],[0.9609622  0.03903782],"[0.00223226 0.00540163 0.0136253  0.15875027 0.2272028  0.25115585
 0.18073052 0.11507469 0.04582666]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,True,0.5498094035492168,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0016.jpg,lfw_all_subset_photos\Vladimir_Putin_0016.jpg,lfw_all_subset_photos,Vladimir_Putin_0016.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0016.jpg,East Asian,Asian,Male,60-69,"[0.02400226 0.1354853  0.02903833 0.6827582  0.12361345 0.00072828
 0.00437416]",[8.5142913e-04 8.1910916e-02 9.1470927e-01 2.5283839e-03],[9.9916905e-01 8.3100511e-04],"[0.00082714 0.00501612 0.00919019 0.00563012 0.02842368 0.13366598
 0.27194318 0.40329844 0.14200518]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Noah_Wyle\Noah_Wyle_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Noah_Wyle\Noah_Wyle_0003.jpg,True,0.2719039616330468,0.68,VGG-Face,opencv,cosine,,,,,Noah_Wyle_0001.jpg,lfw_all_subset_photos\Noah_Wyle_0001.jpg,lfw_all_subset_photos,Noah_Wyle_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Noah_Wyle_0001.jpg,Black,Asian,Male,20-29,"[0.05043914 0.35665542 0.08435026 0.27641317 0.17227934 0.02836729
 0.03149534]",[0.01433728 0.28272238 0.676277   0.02666341],[0.99399805 0.00600193],"[0.00074841 0.06202564 0.2628654  0.31968147 0.18388951 0.11012057
 0.04391983 0.01356026 0.00318883]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,False,0.9672692625747492,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,lfw_all_subset_photos\Jean_Chretien_0006.jpg,lfw_all_subset_photos,Jean_Chretien_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0006.jpg,East Asian,Asian,Male,50-59,"[0.07580955 0.01888641 0.02141894 0.796098   0.0760689  0.00091273
 0.01080543]",[0.00697875 0.16950646 0.8081774  0.01533739],[0.9979779  0.00202208],"[0.00621446 0.01773369 0.01543595 0.02517498 0.06937825 0.17492096
 0.31939697 0.29897857 0.07276615]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.4195737081182846,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0001.jpg,lfw_all_subset_photos\Vladimir_Putin_0001.jpg,lfw_all_subset_photos,Vladimir_Putin_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0001.jpg,East Asian,Asian,Male,30-39,"[0.03846789 0.15159914 0.30660892 0.3081167  0.16408738 0.01347557
 0.01764435]",[0.00578689 0.23532306 0.5253433  0.23354675],[0.9739165  0.02608359],"[0.0004743  0.02097057 0.09797478 0.13429604 0.23911695 0.22785802
 0.10638074 0.1182039  0.05472472]"
